master_id,source,article_id_a,article_id_b,journal_year_range,journal_year_start,journal_year_end,volume_label,roman_numeral,title,author,author_title,location,contributor_role,section_type,page_start,page_end,page_url,char_count,notes,subjects,parse_flag,confirmed_duplicate,duplicate_flag,duplicate_group,fulltext_path,processed_at,source_file,htid,seq_start,seq_end,note,index_match_count,index_page_raw,duplicate_by_title_author,duplicate_title_author_group,duplicate_title_author_count
MASTER_00384,source_a,LII_1921_07,,1921,1921,1921,LII,7,THE MARRIAGE MAKER¹,CHARLES KLIENE,F.R.G.S.,,author,article,163,179,,42807,,Folklore Studies,OK,,,,article_texts\LII_1921_07.txt,2026-05-26T16:10:04.226276,,,,,,0,,,,
MASTER_00385,source_a,LII_1921_08,,1921,1921,1921,LII,8,THE HIGHWAYS AND BYWAYS OF KWEICHOW,EMILY G. KEMP,,,author,article,180,209,,59105,"KWEICHOW, Guizhou, 贵州省",Geography,OK,,,,article_texts\LII_1921_08.txt,2026-05-26T16:23:14.198265,,,,,,0,,,,
MASTER_00386,source_a,LII_1921_09,,1921,1921,1921,LII,9,CHRIST IN THE “LI TAI SHÊN HSIEN T’UNG CHIEN”,E. T. C. WERNER,"H.B.M. Consul, Foochow (retired)",Foochow,author,article,210,215,,12938,"LI TAI SHÊN HSIEN T’UNG CHIEN, Li Dai Shen Xian Tong Jian, 历代神仙通鉴",Religious Studies,OK,,,,article_texts\LII_1921_09.txt,2026-05-26T16:26:06.717857,,,,,,0,,,,
MASTER_00387,source_a,LII_1921_10,,1921,1921,1921,LII,10,"A TRIP TO HUA KANG
人日遊花墈",W. J. B. FLETCHER,,,translator,article,216,216,,833,,Geography,OK,,,,article_texts\LII_1921_10.txt,2026-05-26T16:26:21.041269,,,,,,0,,,,
MASTER_00388,source_a,LII_1921_11,,1921,1921,1921,LII,11,THE SONG OF A SKIRT,W. J. B. FLETCHER,,,translator,article,217,217,,541,,Literary Studies,OK,,,,article_texts\LII_1921_11.txt,2026-05-26T16:26:31.499645,,,,,literature and language,1,193,,,
MASTER_00389,source_b,,_1923-1924_01,1923-1924,1923,1924,,,A SNOWSTORM.,,,,unknown,article,1,2,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=27,2520,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_01.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,27,28,,0,,,,
MASTER_00390,source_b,,_1923-1924_02,1923-1924,1923,1924,,,"CHU-GOH LEANG AND THE ARROWS. (HERO OF THE ""THREE KINGDOMS."")",,,,unknown,article,3,12,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=29,14498,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_02.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,29,38,,0,,,,
MASTER_00391,source_b,,_1923-1924_03,1923-1924,1923,1924,,,THEN AND NOW*,,,,unknown,other,14,14,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=40,508,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_03.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,40,40,,0,,,,
MASTER_00392,source_b,,_1923-1924_04,1923-1924,1923,1924,,,A NIGHT IN THE MOUNTAINS.*,,,,unknown,article,15,15,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=41,1577,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_04.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,41,41,,0,,,,
MASTER_00393,source_b,,_1923-1924_05,1923-1924,1923,1924,,,HSÜAN-TSANG AND MODERN RESEARCH,A. Von STAEL-HOLSTEIN,,,author,article,16,24,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=42,22304,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_05.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,42,50,,0,,,,
MASTER_00394,source_b,,_1923-1924_06,1923-1924,1923,1924,,,THE SHUH COUNTRY.,J. HUTSON,Rev.,,author,article,25,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=51,66916,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_06.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,51,79,"arts, archaeology, history and social customs",1,37-60,,,
MASTER_00395,source_b,,_1923-1924_07,1923-1924,1923,1924,,,"CULTURE, THE BASIS OF CHINESE ART.*","FERGUSON, J. C.",PH. D.,,author,article,55,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=81,27022,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_07.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,81,90,arts and archaeology,1,55-64,,,
MASTER_00396,source_b,,_1923-1924_08,1923-1924,1923,1924,,,SCIENCE IN OLD CHINA.,HERBERT CHATLEY,,,author,note,65,79,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=91,33673,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_08.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,91,105,,0,,,,
MASTER_00397,source_b,,_1923-1924_09,1923-1924,1923,1924,,,MODERN TRAVEL FROM TAI YUAN FU VIA MOUNT WU TAI TO THE MONGOLIAN FRONTIER*.,EMIL S. FISCHER,,,author,article,83,113,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=109,90914,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_09.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,109,147,,0,,,,
MASTER_00398,source_b,,_1923-1924_10,1923-1924,1923,1924,,,A PAGE FROM ANCIENT CHINESE HISTORY. The Story of Kou Tsien-King of Yueh.*,"DARROCH, JOHN",,,author,article,114,128,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=148,37530,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_10.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,148,162,,0,,,,
MASTER_00399,source_b,,_1923-1924_11,1923-1924,1923,1924,,,"PRELIMINARY NOTES ON THE LITERARY BACKGROUND OF ""THE GREAT RIVER.”*",FLORENCE AYSCOUGH,,,author,article,129,149,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=163,52416,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_11.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,163,191,,0,,,,
MASTER_00400,source_b,,_1923-1924_12,1923-1924,1923,1924,,,THE RELIGION OF THE CH'IANG.*,T. TORRANCE,REV.,,author,article,150,167,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=192,42449,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_12.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,192,209,religion,1,150-167,,,
MASTER_00401,source_b,,_1923-1924_13,1923-1924,1923,1924,,,ORIBATOIDEA SINENSIS II.,ARTHUR PAUL JACOT,,Shantung,author,article,168,181,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=210,28720,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_13.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,210,223,,0,,,,
MASTER_00402,source_b,,_1923-1924_14,1923-1924,1923,1924,,,BISHOP DELLA CHIESA AND THE STORY OF HIS LOST GRAVE.*,J. J. HEEREN,,Shantung,author,address,182,198,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=224,42271,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_14.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,224,244,Christianity,1,182-199,Y,DUP_0008,2
MASTER_00403,source_b,,_1923-1924_15,1923-1924,1923,1924,,,BISHOP DELLA CHIESA AND THE STORY OF HIS LOST GRAVE.,"HEEREN, J. J.",,Shantung,author,address,182,199,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=224,44657,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_15.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,224,245,Christianity,1,182-199,Y,DUP_0008,2
MASTER_00404,source_b,,_1923-1924_16,1923-1924,1923,1924,,,SOME SIMILARITIES IN CHINESE AND ANCIENT EGYPTIAN CULTURE.*,"KLIENE, CHARLES",,,author,article,200,224,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=246,64825,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_16.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,246,270,,0,,,,
MASTER_00405,source_b,,_1923-1924_17,1923-1924,1923,1924,,,A PARTIAL BIBLIOGRAPHY OF CHINESE BIRDS.,J. H. RILEY and C. W. RICHMOND,Dr.,SMITHSONIAN INSTITUTION,author,article,225,245,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=271,50716,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_17.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,271,291,zoology,1,196-237,,,
MASTER_00406,source_b,,_1923-1924_18,1923-1924,1923,1924,,,GENERAL THEORY OF SHAMANISM AMONG THE TUNGUS.,S. M. SHIROKOGOROFF,,,author,article,246,249,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=292,7971,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_18.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,292,295,religion,1,246-249,,,
MASTER_00407,source_b,,_1923-1924_19,1923-1924,1923,1924,,,CHINESE COMPOSITE* DEITIES.,"WERNER, E. T. C.",,Foochow,author,article,250,267,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=296,44245,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_19.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,296,313,religion,1,250-267,,,
MASTER_00408,source_b,,_1923-1924_20,1923-1924,1923,1924,,,WHO ARE THE NORTHERN CHINESE?,S. M. SHIROKOGOROFF,,,author,article,1,13,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=383,30842,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_20.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,383,395,ethnology and anthropology,1,1月13日,,,
MASTER_00409,source_b,,_1923-1924_21,1923-1924,1923,1924,,,SOUTHERN MIGRATION OF THE SUNG DYNASTY,JOHN C. FERGUSON,Ph.D.,,author,article,14,27,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=396,35202,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_21.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,396,409,,0,,,,
MASTER_00410,source_b,,_1923-1924_22,1923-1924,1923,1924,,,WAS CHU HSI A MATERIALIST?,G. G. WARREN,REV.,,author,article,28,44,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=410,41065,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_22.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,410,426,philosophy,1,28-44,,,
MASTER_00411,source_b,,_1923-1924_23,1923-1924,1923,1924,,,THE DEAD HAND IN CHINA.,HERBERT CHATLEY,D.SC.,,author,article,45,59,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=427,36739,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_23.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,427,441,,0,,,,
MASTER_00412,source_b,,_1923-1924_24,1923-1924,1923,1924,,,THE ORIGIN AND HISTORY OF THE IRRIGATION WORK OF THE CHENGTU PLAIN,T. TORRANCE,REV.,,author,article,60,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=442,14350,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_24.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,442,447,agriculture,1,60-65,,,
MASTER_00413,source_b,,_1923-1924_25,1923-1924,1923,1924,,,"THE HISTORY OF SHUH
A FREE TRANSLATION OF THE SHUH CHÏ","TORRANCE, T.",REV.,,translator,article,66,77,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=448,29515,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_25.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,448,459,,0,,,,
MASTER_00414,source_b,,_1923-1924_26,1923-1924,1923,1924,,,ORIBATOIDEA SINENSIS III,ARTHUR PAUL JACOT,,Shantung,author,article,78,83,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=460,12982,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_26.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,460,467,,0,,,,
MASTER_00415,source_b,,_1923-1924_27,1923-1924,1923,1924,,,THE GODS OF THE CHINESE,L. NEWTON HAYES,,,author,article,84,104,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=468,51531,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_27.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,468,494,,0,,,,
MASTER_00416,source_b,,_1923-1924_28,1923-1924,1923,1924,,,"ETYMOLOGY OF THE WORD ""SHAMAN"".",N. D. MIRONOV and S. M. SHIROKOGOROFF,,,author,article,107,130,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=499,48220,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_28.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,499,522,,0,,,,
MASTER_00417,source_b,,_1923-1924_29,1923-1924,1923,1924,,,CULT OF THE CH'ÊNG HUANG LAO YEH* 城隍​老爺 ​(SPIRITUAL MAGISTRATE OF THE CITY WALLS AND MOATS.),"Ayscough, Florence",,,author,article,131,155,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=523,61366,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_29.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,523,547,,0,,,,
MASTER_00418,source_b,,_1923-1924_30,1923-1924,1923,1924,,,LIST OF THE BIRDS OF CHIHLI PROVINCE,Geo. D. WILDER and H. W. HUBBARD,,,author,article,156,239,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030676376&seq=548,205552,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1923-1924_30.txt,2026-06-16T12:18:01,v.54-55 1923-24,mdp.39015030676376,548,633,,0,,,,
MASTER_00419,source_b,,_1925_01,1925,1925,1925,,,SOME OBSERVATIONS ON CHINA'S INTERNATIONAL RELATIONS,HARLEY FARNSWORTH MACNAIR,PROF.,,author,article,1,29,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=353,70138,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_01.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,353,381,,0,,,,
MASTER_00420,source_b,,_1925_02,1925,1925,1925,,,AN EDICT OF CHIN SHIH HUANG (秦始皇​),,,,unknown,article,30,31,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=382,2554,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_02.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,382,383,,0,,,,
MASTER_00421,source_b,,_1925_03,1925,1925,1925,,,THE TEACHING OF MICIUS,"HAWKS POTT, F. L.",REV. D.D.,,author,article,32,50,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=384,47630,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_03.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,384,402,,0,,,,
MASTER_00422,source_b,,_1925_04,1925,1925,1925,,,THE LIFE AND TIMES OF CONFUCIUS,J. WHITSED DOVEY,,,author,article,51,69,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=403,46514,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_04.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,403,425,,0,,,,
MASTER_00423,source_b,,_1925_05,1925,1925,1925,,,THE SPRINGS OF TSINANFU,GEORGE B. BARBOUR,PROF.,Peking,author,article,70,75,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=426,13038,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_05.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,426,433,,0,,,,
MASTER_00424,source_b,,_1925_06,1925,1925,1925,,,SHANTUNG FORAMINIFERA,ARTHUR PAUL JACOT,,Shantung,author,article,76,78,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=434,7946,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_06.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,434,439,,0,,,,
MASTER_00425,source_b,,_1925_07,1925,1925,1925,,,THE BURIAL-PLACE OF GENGHIS KHAN,"WERNER, E. T. C.",,,author,article,78,86,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=440,17450,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_07.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,440,450,,0,,,,
MASTER_00426,source_b,,_1925_08,1925,1925,1925,,,SOME NEW LIGHT ON THE LIFE AND TIMES OF BISHOP DELLA CHIESA,"HEEREN, J. J.",Ph.D.,,author,article,87,109,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=451,52000,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_08.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,451,473,religion and mythology,1,87-109,,,
MASTER_00427,source_b,,_1925_09,1925,1925,1925,,,STORIES IN CHINESE PAINTINGS,"FERGUSON, JOHN C.",,,author,article,110,133,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=474,51189,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_09.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,474,497,,0,,,,
MASTER_00428,source_b,,_1925_10,1925,1925,1925,,,REBUTTAL NOTES ON CHINESE RELIGION AND DYNASTIC TOMBS,E. Т. С. WERNER,,,author,note,134,148,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=498,37115,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_10.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,498,516,,0,,,,
MASTER_00429,source_b,,_1925_11,1925,1925,1925,,,CRITICAL REVIEW OF CHALFANT'S NOTES UPON THE “SHUO WÊN”,"GILLIS, I. V.",,,author,review,149,171,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=517,35745,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_11.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,517,539,,0,,,,
MASTER_00430,source_b,,_1925_12,1925,1925,1925,,,NOTES ON CHINESE MOHAMMEDAN LITERATURE,ISAAC MASON,,,author,note,172,215,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401695&seq=540,113717,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1925_12.txt,2026-06-16T12:18:01,v.55-56 1924-1925,coo.31924079401695,540,587,,0,,,,
MASTER_00431,source_b,,_1926-1927_01,1926-1927,1926,1927,,,FLOOD AND FAMINE IN NORTH CHINA,"TURNER, F. B.",REV.,Chihli,author,article,1,18,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=31,38247,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_01.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,31,54,geology,1,1月18日,,,
MASTER_00432,source_b,,_1926-1927_02,1926-1927,1926,1927,,,A MAP OF CHINA IN THE MAKING,Hosie,LADY,,author,article,19,27,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=55,21221,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_02.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,55,63,geography and travels - Asia,1,19-27,,,
MASTER_00433,source_b,,_1926-1927_03,1926-1927,1926,1927,,,THE TIBETAN AND HIS ENVIRONMENT: AN INTERPRETATION,J. HUSTON EDGAR,,,author,article,28,49,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=64,55409,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_03.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,64,85,,0,,,,
MASTER_00434,source_b,,_1926-1927_04,1926-1927,1926,1927,,,A LEAGUE OF NATIONS IN ANCIENT CHINA,EVAN MORGAN,DR.,,author,article,50,56,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=86,16418,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_04.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,86,92,,0,,,,
MASTER_00435,source_b,,_1926-1927_05,1926-1927,1926,1927,,,GENERAL SURVEY OF STANDARD CHINESE HISTORIES,JOHN C. FERGUSON,,,author,article,57,69,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=93,30191,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_05.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,93,105,,0,,,,
MASTER_00436,source_b,,_1926-1927_06,1926-1927,1926,1927,,,"YEN HSI CHAI, A 17TH CENTURY PHILOSOPHER",MANSFIELD FREEMAN,,,author,article,70,91,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=106,52608,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_06.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,106,127,,0,,,,
MASTER_00437,source_b,,_1926-1927_07,1926-1927,1926,1927,,,"LI SIN CHENG, THE CHUNG WANG OR ""FAITHFUL PRINCE"" (""The faithful and devoted of a myriad years"") An Episode in the Taiping Rebellion","TEESDALE, J. H.",,,author,article,92,109,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=128,49228,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_07.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,128,145,,0,,,,
MASTER_00438,source_b,,_1926-1927_08,1926-1927,1926,1927,,,CHINESE FRESH WATER SPONGES,"Gee, N. Gist",,Peking,author,article,110,122,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=146,30805,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_08.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,146,160,,0,,,,
MASTER_00439,source_b,,_1926-1927_09,1926-1927,1926,1927,,,NORTHERN TUNGUS MIGRATIONS IN THE FAR EAST (Goldi and their Ethnical Affinities),S. M. SHIROKOGOROFF,,,author,article,123,179,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=161,175030,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_09.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,161,217,,0,,,,
MASTER_00440,source_b,,_1926-1927_10,1926-1927,1926,1927,,,CORRECTIONS AND ADDITIONS TO THE LIST OF THE BIRDS OF CHIHLI PROVINCE,G. D. WILDER AND H. W. HUBBARD,,,author,article,183,194,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=222,25835,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_10.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,222,234,zoology,1,184-194,,,
MASTER_00441,source_b,,_1926-1927_11,1926-1927,1926,1927,,,A POSTSCRIPT ON TOMB-DESTRUCTION,"WERNER, E. T. C.",,,author,article,195,198,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=235,8978,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_11.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,235,238,inscriptions,1,195-198,,,
MASTER_00442,source_b,,_1926-1927_12,1926-1927,1926,1927,,,SOME NOTES ON THE REMAINS OF A PHALLIC SHRINE IN JAPAN¹.,,,,unknown,note,199,200,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=241,3430,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_12.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,241,242,,0,,,,
MASTER_00443,source_b,,_1926-1927_13,1926-1927,1926,1927,,,THE SIEGE OF SAIANFU AND THE MURDER OF ACHMACH BAILO (Two chapters of Marco Polo),A. C. MOULE,REV.,,author,article,1,28,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=313,69478,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_13.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,313,340,,0,,,,
MASTER_00444,source_b,,_1926-1927_14,1926-1927,1926,1927,,,THE SIEGE OF SAIANFU AND,,,,unknown,article,29,34,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=341,5931,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_14.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,341,346,,0,,,,
MASTER_00445,source_b,,_1926-1927_15,1926-1927,1926,1927,,,POLITICAL PARTIES OF THE NORTHERN SUNG DYNASTY,J. C. FERGUSON,DR.,,author,article,36,56,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=348,48832,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_15.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,348,370,political science,1,36-56,,,
MASTER_00446,source_b,,_1926-1927_16,1926-1927,1926,1927,,,MEI LAN-FANG (The Man and His Art),GEORGE KIN LEUNG,,,author,article,57,69,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401638&seq=373,30030,,,OK,,,,C:\ras_text_analysis\fulltext_txt_by_article_id\_1926-1927_16.txt,2026-06-16T12:18:01,v.57-58 1926-1927,coo.31924079401638,373,387,,0,,,,
