master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
MASTER_00154,XII_1877_01.txt,On the Stone figures at Chinese tombs and the offering of living sacrifices,"Mayers, W. F.",1877,1870,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XII_1877_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XII_1877_01.txt,analysis_text,10032,2900,8.817000694433694e-6,2.830634545239938e-7,3.6251965075598865e-7,2.573833951269002e-4,3.6017812838264187e-4,4.820597706656218e-6,2.6239371807213456e-4,0.0160335168864486,2.708369448107392e-6,3.8092322566658164e-4,0.015613841609588975,0.8139846827730987,0.0011756738694602207,0.15083565570513977,4.212468671669747e-4,2.1948617109130043e-5,4.98468260757363e-4,5.151042897179176e-5,6.970771433048833e-5,1.5877249726163143e-5
MASTER_00155,XII_1877_02.txt,The Comparative study of Chinese dialects,"Parker, E. H.",1877,1870,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XII_1877_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XII_1877_02.txt,analysis_text,11877,2946,0.016386828627045436,1.1889514701260331e-4,8.413079628446822e-6,0.009883600787934306,0.10214693624940087,0.0010962074147682704,2.0875399650990337e-4,3.2392857924118954e-4,4.947443694303616e-4,0.00420700840660647,4.184267784954202e-5,0.023026716930784594,5.118098044101557e-4,8.158546323866935e-4,0.009258497298031142,0.03906753284891425,0.788924581709587,3.9894576475202185e-4,0.002411963530882502,6.669381448241834e-4
MASTER_00156,XII_1877_03.txt,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XII_1877_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XII_1877_03.txt,analysis_text,10098,3517,2.8864315420427915e-06,2.3890465162364654e-5,1.7872435506812142e-6,0.99935495082442,1.2023616222352979e-8,1.7461111971784481e-7,4.339568607522788e-6,6.831732674080163e-6,4.5945187493422416e-7,1.6843041286442953e-4,3.7549793550174725e-5,7.24858850606301e-5,4.445617268729865e-7,4.7334707719341116e-7,1.810792782782664e-6,7.652439446671654e-6,1.1470055875001739e-5,9.547971743485794e-5,8.604116105403053e-5,1.22829480560326e-4
MASTER_00157,XII_1877_04.txt,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870,Natural Sciences,Astronomy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XII_1877_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XII_1877_04.txt,analysis_text,1068,280,0.0031937159438935525,0.0013673721458839479,0.028080276930264724,0.09650793738479069,3.582853309231973e-5,1.5973175623923611e-4,0.0014897215952070645,0.5066880954113275,0.3085948779390998,0.002586856261180624,0.009476895347570402,0.01942520589234021,1.6835538602440436e-4,3.5837702299038216e-5,6.961866214660264e-4,0.004070451257954695,0.008133762528601434,0.0011562929867023307,1.4072102595056728e-4,0.007991877350111648
MASTER_00158,XII_1877_05.txt,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XII_1877_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XII_1877_05.txt,analysis_text,15978,4191,3.161867361149053e-8,4.329902247401986e-9,6.193344076115315e-6,1.4217663191647388e-6,4.588327583969329e-6,1.3662395831849323e-6,1.825078486798161e-4,0.9988617118577146,1.637064928277894e-6,8.099107609600443e-6,1.0648693335749087e-4,7.202349214520607e-5,3.4393177410657855e-4,1.4748065902444416e-4,1.6618309294682523e-5,5.679110528691499e-6,2.1531284931223998e-4,4.820799383009642e-7,1.3492744184542818e-8,2.44097944783747e-5
MASTER_00159,XII_1877_06.txt,The Climate of Eastern Asia,"Fritsche, H.",1877,1870,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XII_1877_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XII_1877_06.txt,analysis_text,58257,16633,3.2361462917210746e-6,7.32387079547204e-8,0.9998427111056409,3.864750499644279e-7,4.839701963927986e-8,2.3723064365461365e-6,3.574218230194716e-6,1.5110219825752647e-5,3.1579929197057734e-5,2.1781355860762557e-5,2.852902903167693e-7,4.093681335111713e-8,8.765316826652163e-8,9.868526768630458e-10,2.129607747244558e-7,4.621505816479517e-7,3.5848243556058546e-6,1.6060389369709518e-5,1.2420058677542379e-9,5.8390173526977545e-5
MASTER_00160,XIII_1879_01.txt,Alligators in China *,"Fauvel, A. A.",1878,1870,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIII_1879_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIII_1879_01.txt,analysis_text,20919,5378,0.204986570521068,0.016782439459192115,0.006447337264278146,0.006881485644667249,0.033507179922283734,0.021551057009527946,0.12782220573853958,0.0016902593628215078,0.01973742664072515,0.08015508083775226,0.010269892558820394,0.22377740705048585,9.973733782864679e-4,0.011228846754317167,0.12313647807676062,0.017133188641764815,0.023868224772591536,0.0467667421809701,0.0052825377257071935,0.01797826645944052
MASTER_00161,XIII_1879_02.txt,Periodical change of terrestrial magnetism *,"Schulze, F. W.",1878,1870,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIII_1879_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIII_1879_02.txt,analysis_text,30822,8244,3.712207602021337e-5,6.045529169292472e-6,0.7136119405932959,1.26976809507735e-4,4.321144378209592e-5,8.395163689237866e-5,1.8624948607719551e-4,0.03916582493109066,1.2571610936740868e-4,3.419216798107646e-4,2.498160744857512e-5,5.061557837534726e-5,0.025198582509777665,2.9949515433529004e-6,1.415239395607656e-4,7.191284253000048e-6,0.05193959704154314,0.03329294094008882,2.0868094774139736e-5,0.13559174375762154
MASTER_00162,XIII_1879_03.txt,The Family law of the Chinese and its comparative relations with that of other nations,"Mollendorf, P. G. von",1878,1870,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIII_1879_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIII_1879_03.txt,analysis_text,10788,2856,3.216586090743631e-5,7.389864488339258e-9,3.697123334350721e-7,7.198956822242277e-5,2.507978147711508e-5,1.9270543137779348e-7,1.737694827539056e-5,1.40769928134101e-5,3.544844577779682e-5,1.065428036204902e-5,8.651159132532317e-7,5.590202498884084e-6,6.541808798914553e-5,3.0005902675836374e-4,0.9984437630900644,1.4749117874002166e-6,6.133118421301327e-4,3.2089789753553054e-4,3.4294897939373146e-5,6.963241917742344e-6
MASTER_00163,XIII_1879_04.txt,"The story of Shun, the Emperor","Kingsmill, T. W.",1878,1870,History and Chronology,Biography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIII_1879_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIII_1879_04.txt,analysis_text,5184,1267,4.8775269107723576e-6,3.738579829194663e-8,1.3357846882651086e-5,2.1649684426064975e-4,1.840723333991938e-4,3.53517810435567e-6,0.0015080286445516052,0.7626959455301614,1.5232244033834728e-6,6.39438565672027e-4,0.0012197914559924758,9.43232351662273e-4,0.027933057810767856,0.1808642503465934,0.019948511791366193,1.2522769235640539e-5,0.0012508413741462027,0.002457736665572749,1.7370576281573e-5,8.537177823682911e-5
MASTER_00164,XIV_1879_01.txt,The Intercourse of China with Central and Western Asia in the Second Century B.C.,"Kingsmill, T. W.",1879,1870,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIV_1879_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIV_1879_01.txt,analysis_text,16029,4397,1.5834201876328562e-6,4.527744333425842e-7,1.7808785405089365e-4,0.01715390733659911,2.2099768952357803e-6,6.709692714495847e-5,7.348036159753253e-4,0.199475144578869,1.054213240759352e-4,0.0017540849506129867,0.5878307080724378,3.1432296273655217e-4,7.845598588513652e-5,7.7648334819633e-4,0.005587009956039064,4.641563398514309e-6,3.7447617180900636e-4,0.1390903658152112,7.563789553722531e-4,0.045714364410069507
MASTER_00165,XIV_1879_02.txt,Rock inscriptions at the north side of Yentai Hill *,"Rhein, J.",1879,1870,Arts and Archaeology,Antiquities,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIV_1879_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIV_1879_02.txt,analysis_text,1326,375,1.934525188460727e-4,8.83589750965425e-6,0.028112441237476898,0.07714768057483647,0.0018660136168319108,2.841427304099456e-4,0.00229443903846096,0.03701783360543364,2.5821156904061042e-5,0.30750227605304975,0.01712660160672478,0.4452626513679958,0.009467913533723874,0.030292349063487045,5.342844674794316e-4,1.187668245138722e-4,0.004216665813662414,0.002321627871681659,0.003462861437796463,0.03274334158317512
MASTER_00166,XIV_1879_03.txt,Siamese coinage *,"Haas, J.",1879,1870,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIV_1879_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIV_1879_03.txt,analysis_text,10758,2529,5.932630203934948e-7,4.277582828074133e-5,6.664284146569358e-4,6.543961155652728e-4,0.019988414183821253,8.25208845115701e-5,0.1267407618949588,0.01395888790093703,3.768588211851555e-5,0.03406412367602112,0.021565908323156364,0.014377348791747187,6.56352855782676e-5,0.0011649818948966852,7.865779964059518e-4,8.62575188419328e-5,0.0010873668835616765,0.0010260086977185248,0.7120657169510384,0.05153760961316374
MASTER_00309,XIX_1884_01.txt,Java,"Mencarini, J.",1905,1900,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIX_1884_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIX_1884_01.txt,analysis_text,11004,2448,0.020513952340193937,3.402239266496619e-4,1.5202529310448184e-4,0.01487124165402722,0.0037544618944149568,0.0011362999807934832,6.403138662641e-6,9.929526038450618e-5,0.002996252747436478,0.04091683751777962,2.109445260461859e-5,4.032758480991725e-4,4.339806306909435e-5,2.535111053269833e-4,0.03190405048569648,0.6697462489672144,8.525926942665884e-5,2.5357186467036825e-4,0.002453263390741272,0.210049332799704
MASTER_00188,XIX_1884_02.txt,"Journey in Chekiang, A","Parker, E. H.",1884,1880,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIX_1884_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIX_1884_02.txt,analysis_text,14424,4214,4.613977023601115e-4,4.709713615110653e-5,1.9686499848488427e-5,0.2309836089582632,0.0025256784471575982,1.0279717560430884e-4,2.841290833362948e-5,3.492905856393157e-5,2.429563226516361e-5,0.7179023173369901,2.1824423118720567e-4,0.030847396251911786,5.5066288592595226e-5,6.75356293286148e-4,6.901864059495764e-4,0.010193875830503175,8.85316820630375e-5,4.1016853124304037e-4,0.0033810381989644264,0.0013099154307615916
MASTER_00189,XIX_1884_03.txt,"Journey in Fukien, A *","Parker, E. H.",1884,1880,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIX_1884_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIX_1884_03.txt,analysis_text,12270,3304,8.037677740201425e-4,2.9373806372041946e-5,2.6177056936557428e-5,0.09973823367291106,0.014312656654019817,2.2409726595179613e-4,2.154715834034543e-4,2.0599116619284566e-4,2.0431078636405463e-4,0.7336796984429388,4.189478916732069e-4,0.05916100105598503,1.6081473941988872e-4,0.0016146885386540738,0.061951418831449674,0.015005866031553308,5.577582648634102e-4,8.273276964950444e-4,0.00769667782976007,0.0031657209110357363
MASTER_00189,XIX_1884_04.txt,"Journey in Fukien, A *","Parker, E. H.",1884,1880,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIX_1884_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIX_1884_04.txt,analysis_text,14019,3787,0.0037792519005297974,2.9419525239550452e-5,6.356925594611633e-4,0.14970953230549777,0.0014146555462655063,2.7335314898656023e-4,0.004324642558651614,0.0031594760623813627,1.431930247885677e-4,0.5495258333703038,0.005435001394622442,0.09334938734615844,0.08956407605500058,0.050705040572113516,0.013600149394092688,0.011305485813530192,0.019143264251490495,0.0019575263645773507,6.707644654804329e-4,0.0012742543408276968
MASTER_00192,XIX_1884_05.txt,Trade routes to Western China,"Hosie, A.",1884,1880,"Economy, Trade, and Technology",Telecommunication,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XIX_1884_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XIX_1884_05.txt,analysis_text,5958,1762,2.719687623587805e-5,5.936427135310744e-7,1.0241319163820545e-4,0.7516052971001053,5.4314671042288265e-6,2.345584303411181e-5,1.334775492982623e-5,1.3842774317491484e-5,1.4196806950265805e-7,0.2426381251550399,1.3683563503553495e-4,6.017715714929764e-4,1.4196021681111529e-5,1.2666984960037778e-4,1.8200320501739003e-4,9.225069661944265e-6,1.0254656290933303e-5,0.002398455392095375,5.664839348975334e-4,0.0015242588910391707
MASTER_00320,XL_1909_01.txt,Archaeological survey of the environs of China's ancient capitals,"Alexeieff, V.",1909,1900,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_01.txt,analysis_text,3219,858,7.077937364983878e-5,5.028576493168239e-7,8.648706337158249e-4,0.002985525541782061,0.001841704258670563,0.007542774326349915,0.0018889523208611883,0.022615606180422913,2.4586878011137616e-6,0.11313883118487811,0.019332530645436788,0.47065259028380607,0.006792899370202424,0.08235288711857225,9.063372930763952e-4,3.5532508488902362e-6,0.24811387285235267,0.001644347367576379,0.0010052345611679594,0.018243741891178996
MASTER_00321,XL_1909_02.txt,"The Principles of Chinese law and equity,","Parker, E. H.",1909,1900,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_02.txt,analysis_text,14331,3726,2.1703991454612503e-6,4.6553786256722906e-7,1.1436637646136862e-5,6.014181845634998e-4,1.0366027942638881e-4,2.009701900134365e-5,5.171695852247465e-4,0.0030299312534142107,6.655077430976551e-5,1.0928326986587133e-6,0.033749348901530515,0.0014536902650199063,0.16739362237591582,0.012361826787128506,0.2176193339366138,4.495446225103068e-6,0.418374404441043,0.1296866673686933,0.014951297071669256,5.132090286758059e-5
MASTER_00322,XL_1909_03.txt,"The Ascent of Mt. Morrison (Niitaka Yama),","Arnold, J. H.",1909,1900,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_03.txt,analysis_text,11262,2976,8.263445366038472e-4,7.202217028516673e-7,4.02398961309925e-4,3.8207146240321017e-4,0.01665346864892319,0.023958171152070225,2.7283060353784558e-5,7.040988038087063e-5,4.178376872915166e-5,0.6838678183868884,2.9173004226382472e-5,1.903763099230694e-4,2.9687228939250155e-4,0.0017776510244087,0.17467743044018016,1.694850438976492e-5,1.7430046795826416e-4,0.07132638442206066,2.0453506526524706e-4,0.025075858392829962
MASTER_00323,XL_1909_04.txt,"Collection of birds in the Shanghai Museum, The","Touche, J. D. D. La",1909,1900,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XL_1909_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XL_1909_04.txt,analysis_text,11067,2232,0.9992548238848888,1.4145744287260548e-5,1.5932050299634394e-5,5.970251211050411e-6,2.6096756096460377e-5,2.1138847132148424e-4,2.345885399195862e-9,1.7869068466146175e-7,4.8240979559729025e-5,1.0688293273976688e-4,3.525703838903204e-9,7.28845760621974e-6,3.3028177199648857e-6,6.936485876995217e-7,1.0471018195826466e-4,8.474808366336115e-5,1.4976419905131623e-5,8.928710177597808e-6,4.2491024058430194e-7,9.126113746252076e-5
MASTER_00330,XLIII_1912_01.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_01.txt,analysis_text,18852,5537,2.2867154662739605e-4,2.922998325823048e-7,1.6535660597485192e-6,1.8604061232370617e-4,0.07914698527905692,0.007363572658966791,6.43644542234217e-5,2.5063978753013885e-4,3.2068005479584634e-7,0.2204321403089718,2.5848065118997657e-4,0.5087722721555081,7.187040642797469e-4,0.18147569861761936,2.1422265557083646e-4,4.5531817775683195e-4,1.3595591431028582e-4,2.1856191515947844e-5,2.417680719592443e-5,2.486335714061867e-4
MASTER_00331,XLIII_1912_02.txt,Notes on Chinese archery,"Reymond, C. du Bois",1912,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_02.txt,analysis_text,7677,2022,2.1923051087822942e-4,5.766626509436656e-6,8.003218850180385e-4,2.1772305131726812e-5,0.4821025399695204,0.016698966011263295,3.976309478828424e-5,0.052374692613242284,3.3253461860787163e-4,0.0017874929113810738,3.776345501054779e-5,5.662673107587791e-4,0.11742963962624274,0.001749116855280685,0.1602401132874873,1.422324803611023e-4,0.046466420670586345,0.029964615614962137,7.417467809600575e-4,0.08827900337200953
MASTER_00332,XLIII_1912_03.txt,Three sites in Hunan connected with the classical legendary history of China *,"Warren, G. G.",1912,1910,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_03.txt,analysis_text,11127,3104,1.3610857130609475e-5,4.787202401998144e-7,2.892904622234881e-4,0.007695403834282733,0.0011714721621852834,8.705251178195969e-4,3.558264468518172e-4,0.38829138745763664,1.8514408134104486e-7,0.16940413195096118,0.0021732876805491074,0.1758924310179842,0.05499501247642455,0.07916120647400571,0.0013784341353476374,5.97268925839172e-7,0.1061371330838841,0.005390447494016137,9.070377285310564e-4,0.00587210048691876
MASTER_00333,XLIII_1912_04.txt,Chinese art metal work *,"Stanley, A.",1912,1910,Arts and Archaeology,Decorative arts,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_04.txt,analysis_text,4095,1109,1.4350974185796273e-4,2.0965083786816467e-5,1.9733358924325293e-4,2.708990773234437e-5,0.5409489146689498,0.007092722338672935,6.844159534847872e-5,0.02032561019006915,4.630326938713035e-5,7.0157803546272e-4,2.4228509119100255e-4,0.19457835468477458,0.004056753400165585,0.0033324306993644617,5.104141758757407e-4,3.3549801464672534e-4,0.200888096796368,6.116062909116339e-5,0.009031164950465494,0.017391373137546757
MASTER_00334,XLIII_1912_05.txt,"Great Summer Festival of China as observed in Foochow, The","Hodous, L.",1912,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_05.txt,analysis_text,7908,2200,5.288077161154903e-4,9.156552031434536e-6,6.258262204414245e-5,0.021450939925707728,0.035178629167321715,0.0013450699113497081,1.2339426495582145e-4,0.08823545357608478,6.076293642149642e-5,0.06174691486092373,4.480616267979952e-4,0.002632430277411361,0.004365635566109666,0.2512870407104975,0.5092225314113096,0.020000084273294055,0.0010991933960459316,4.401461333667256e-4,3.682067953462952e-4,0.0013949582768645475
MASTER_00116,XLIII_1912_06.txt,The Obligations of China to Europe in the matter of physical science acknowledged by eminent Chinese,"Moule, G. E.",1871,1870,Natural Sciences,Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_06.txt,analysis_text,2031,530,0.0014114895456644161,0.0031659222812244906,0.0011539668199383154,0.0016553851863703461,0.004151194633740043,7.671323518467254e-4,0.3048713030931063,0.004661953103806202,3.8788214291011634e-5,0.003881387560082273,0.001267303585713282,0.008199705439787899,0.019484673397211896,0.12600032974977216,0.04519830565830316,0.0010509902213560703,0.3853945450281457,0.08414807511913606,0.0013232011357309104,0.0021743478747729135
MASTER_00330,XLIII_1912_07_literary_notes.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_07_literary_notes.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_07_literary_notes.txt,analysis_text,18918,4985,0.011768581607326571,1.098734023013363e-4,5.282617776516237e-4,0.0016028085308987887,3.7017936279876986e-4,0.04088516195052587,0.05171010975455553,0.004117209115223365,8.755164803800573e-4,0.0010886392105593655,0.024435447219166368,0.07544062295498258,0.09437441116483175,0.03713195600614682,0.005638808669949517,1.2185736267951576e-4,0.5541755765298345,0.0833418042983076,3.5440752952014263e-4,0.011928767072360152
MASTER_00118,XLIII_1912_09.txt,Chinese legends,"Stent, G. C.",1871,1870,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_09.txt,analysis_text,474,110,0.004948747630950443,0.002783512601785613,0.003638798540793948,0.0021835928479927774,0.005961843290732325,0.0022528347825922805,0.06796748317314506,0.030748431951129765,0.07918801044638246,0.0027437294831878524,0.05325470928639577,0.2605962788279521,0.0030779802209442604,0.006298042393204138,0.03949718073533127,0.005066806633969802,0.34766902488551943,0.026464404014147215,0.00620090024439563,0.04945768800944769
MASTER_00330,XLIII_1912_10.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIII_1912_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIII_1912_10.txt,analysis_text,36348,10604,9.238916298969313e-5,9.820717358224154e-7,3.0934010094388495e-6,0.006938340733409326,0.004444995943009217,0.036983659567195404,1.915694097370247e-4,2.478788388546951e-4,6.995057005470561e-7,0.16132651874324566,0.020633775877843343,0.5802186686284637,2.6839513341341486e-4,0.1870907760361945,1.3398066103159802e-4,9.237545980470677e-5,3.087215653366711e-4,3.22056911058449e-4,1.255697487080433e-4,5.755526012586879e-4
MASTER_00390,XLIX_1918_01.txt,River problems in China *,"Chatley, H.",1918,1910,Natural Sciences,Hydrology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_01.txt,analysis_text,6405,1759,0.0030057132080421596,7.931089775502032e-5,0.004955688234350442,0.1278074670637899,1.3812220348480612e-4,0.014116044401773787,2.0664150223275053e-5,3.8454530590193114e-4,1.2616938284625275e-4,0.30393452448326147,5.886584664179741e-5,8.66112526510051e-4,5.383060645978107e-4,4.452547653426117e-5,7.259133935002678e-4,5.844411916913295e-5,0.025635211454235356,0.02247577970720876,5.379894724797606e-4,0.4944906026076938
MASTER_00391,XLIX_1918_02.txt,"Some notes on land - birds, including also general remarks on the birds observed at sea on the coast of China in 1916","Laver, H. E.",1918,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_02.txt,analysis_text,14949,4195,0.8391482674034763,1.4768602803355556e-6,9.466811977094044e-4,9.825421018676877e-5,3.354387910679441e-4,5.114101644419542e-4,1.405079526260138e-7,4.3818731383164135e-6,5.893514158797585e-5,0.14638734991520236,2.0805786898733677e-8,1.7672438888734254e-5,9.404345783131895e-5,7.195475453771937e-5,0.01112264949209095,4.07284863509358e-5,2.446905731219234e-5,9.272514801044825e-5,4.424538716822796e-7,0.0010429578402750554
MASTER_00392,XLIX_1918_03.txt,Animistic elements in Moslem prayer,"Zwemer, S. M.",1918,1910,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_03.txt,analysis_text,8016,1931,2.0121079697521416e-4,9.132515406167431e-7,0.007732899312416978,2.0513841119282194e-5,0.008830706326156384,0.0017236992215067545,0.3135254293189422,0.02202797003299625,0.010410040400739435,0.0012636406102795876,0.0029543251990496707,8.49251844762309e-4,0.004790768806751376,0.48016631885545097,0.13301498784429344,3.2394092764864057e-4,0.010234094454596105,7.366105529096882e-4,1.3730698443388756e-5,0.00117894770342132
